"x: 0.5022103190422058
y: 0.5062160491943359
z: 7.146851555006606e-09
","x: 0.5029469728469849
y: 0.5163477659225464
z: -0.0004920497303828597
","x: 0.4981202483177185
y: 0.5271928310394287
z: -0.0006429445347748697
","x: 0.4925720691680908
y: 0.5338923931121826
z: -0.0010137158678844571
","x: 0.4887301027774811
y: 0.5387391448020935
z: -0.0012598304310813546
","x: 0.4923723340034485
y: 0.5375446081161499
z: 0.00036496148095466197
","x: 0.48712658882141113
y: 0.5510724782943726
z: -0.001395612838678062
","x: 0.48395615816116333
y: 0.559010922908783
z: -0.002883085748180747
","x: 0.48194220662117004
y: 0.5652108192443848
z: -0.0037711455952376127
","x: 0.48654991388320923
y: 0.5349814891815186
z: -0.000656851741950959
","x: 0.47887200117111206
y: 0.5466026067733765
z: -0.0016575183253735304
","x: 0.47395774722099304
y: 0.5523268580436707
z: -0.002688612788915634
","x: 0.4700547456741333
y: 0.5566238760948181
z: -0.003441678127273917
","x: 0.48205649852752686
y: 0.5301752686500549
z: -0.0019729817286133766
","x: 0.47369110584259033
y: 0.5395699143409729
z: -0.003023996949195862
","x: 0.46901756525039673
y: 0.5438868999481201
z: -0.0036807635333389044
","x: 0.4652772545814514
y: 0.5473751425743103
z: -0.004142947029322386
","x: 0.47877177596092224
y: 0.5239574313163757
z: -0.0033986037597060204
","x: 0.47132015228271484
y: 0.5302837491035461
z: -0.00392347015440464
","x: 0.46691474318504333
y: 0.5339309573173523
z: -0.003579641692340374
","x: 0.46336451172828674
y: 0.5371454358100891
z: -0.003256511641666293
"
"x: 0.5039197206497192
y: 0.508213996887207
z: 2.7927207213451766e-08
","x: 0.4952845275402069
y: 0.5059137940406799
z: -0.0008405480766668916
","x: 0.48578521609306335
y: 0.5116440653800964
z: -0.0008412636816501617
","x: 0.4804307520389557
y: 0.5174895524978638
z: -0.001136111794039607
","x: 0.477491557598114
y: 0.521832287311554
z: -0.0013705240562558174
","x: 0.48196783661842346
y: 0.5264909863471985
z: 0.0008648752700537443
","x: 0.4741647243499756
y: 0.5349217057228088
z: -0.00040646566776558757
","x: 0.4691932797431946
y: 0.539757251739502
z: -0.00173267163336277
","x: 0.46556469798088074
y: 0.5434214472770691
z: -0.00280401180498302
","x: 0.4841720461845398
y: 0.5324630737304688
z: -0.00011870515299960971
","x: 0.4767152965068817
y: 0.5422981381416321
z: -0.0013683814322575927
","x: 0.4719376266002655
y: 0.5473934412002563
z: -0.002625160152092576
","x: 0.4682627320289612
y: 0.5514496564865112
z: -0.0035084374248981476
","x: 0.48765212297439575
y: 0.5365379452705383
z: -0.0014659484149888158
","x: 0.4814785420894623
y: 0.547417938709259
z: -0.0029530234169214964
","x: 0.4774594008922577
y: 0.5530173778533936
z: -0.004002077504992485
","x: 0.4740983843803406
y: 0.5578579902648926
z: -0.004715616349130869
","x: 0.49214449524879456
y: 0.5390917658805847
z: -0.0029497509822249413
","x: 0.4894774854183197
y: 0.5497788190841675
z: -0.004673714283853769
","x: 0.4881552457809448
y: 0.5564076900482178
z: -0.0054719834588468075
","x: 0.4872272312641144
y: 0.5620760321617126
z: -0.0058936793357133865
"
"x: 0.5024430751800537
y: 0.507326602935791
z: 1.2869798560188883e-08
","x: 0.4995923936367035
y: 0.5122318863868713
z: -8.202395292755682e-06
","x: 0.4924473166465759
y: 0.5205963850021362
z: 0.00046796799870207906
","x: 0.4860839545726776
y: 0.5263754725456238
z: 0.0006935521378181875
","x: 0.4822113513946533
y: 0.5312591195106506
z: 0.0010963507229462266
","x: 0.4893549084663391
y: 0.5343173742294312
z: 0.0012933129910379648
","x: 0.48338383436203003
y: 0.5472601652145386
z: 0.0002814608160406351
","x: 0.4799473285675049
y: 0.5544425845146179
z: -0.0006958647281862795
","x: 0.477663516998291
y: 0.5599441528320312
z: -0.0013029694091528654
","x: 0.48578283190727234
y: 0.5342226028442383
z: 0.00034099258482456207
","x: 0.47790470719337463
y: 0.5452154278755188
z: -0.00023776083253324032
","x: 0.47310981154441833
y: 0.5506396889686584
z: -0.0011387061094865203
","x: 0.4693302512168884
y: 0.554902195930481
z: -0.0017730864929035306
","x: 0.4830988049507141
y: 0.5318583250045776
z: -0.0008346565300598741
","x: 0.4746561646461487
y: 0.5409547686576843
z: -0.0015050229849293828
","x: 0.46984612941741943
y: 0.545333206653595
z: -0.0021388705354183912
","x: 0.46604496240615845
y: 0.5489051342010498
z: -0.0026169565971940756
","x: 0.48122522234916687
y: 0.5278732180595398
z: -0.0020729515235871077
","x: 0.47369810938835144
y: 0.5343708395957947
z: -0.0023616182152181864
","x: 0.46918049454689026
y: 0.5381458401679993
z: -0.0020181871950626373
","x: 0.4654720723628998
y: 0.5413511991500854
z: -0.0017259189626201987
"
"x: 0.5035607218742371
y: 0.5078122615814209
z: 2.8916366190401277e-08
","x: 0.49429598450660706
y: 0.5049265623092651
z: -0.0005925046862103045
","x: 0.4842960834503174
y: 0.5105541348457336
z: -0.00029191121575422585
","x: 0.47856560349464417
y: 0.5162537097930908
z: -0.0002972993243020028
","x: 0.4751409888267517
y: 0.5206853747367859
z: -0.00026287505170330405
","x: 0.48054608702659607
y: 0.524067223072052
z: 0.0008815618930384517
","x: 0.47270363569259644
y: 0.532031238079071
z: -0.0002212809631600976
","x: 0.46773210167884827
y: 0.5367157459259033
z: -0.0014181783189997077
","x: 0.46405914425849915
y: 0.5402911305427551
z: -0.0024106439668685198
","x: 0.4832814335823059
y: 0.5307185649871826
z: -0.00015724160766694695
","x: 0.47576606273651123
y: 0.540577232837677
z: -0.0011587899643927813
","x: 0.4710308015346527
y: 0.5458168983459473
z: -0.0023198178969323635
","x: 0.4671976566314697
y: 0.5500918626785278
z: -0.0031920361798256636
","x: 0.4874153435230255
y: 0.5355806946754456
z: -0.0015249374555423856
","x: 0.4810519814491272
y: 0.5465978384017944
z: -0.0029072705656290054
","x: 0.4771221876144409
y: 0.552263081073761
z: -0.004095663782209158
","x: 0.4737260341644287
y: 0.5570433735847473
z: -0.004963535815477371
","x: 0.492745965719223
y: 0.5389546155929565
z: -0.0029797079041600227
","x: 0.490334153175354
y: 0.5500101447105408
z: -0.004787235986441374
","x: 0.4891873896121979
y: 0.5567795634269714
z: -0.005760038737207651
","x: 0.48828399181365967
y: 0.5625634789466858
z: -0.006321021821349859
"
"x: 0.5020566582679749
y: 0.5066519379615784
z: 2.16566098387716e-09
","x: 0.5020605325698853
y: 0.516344428062439
z: 0.00010638911044225097
","x: 0.4970049262046814
y: 0.5269959568977356
z: 0.00029464499675668776
","x: 0.49173861742019653
y: 0.5337592959403992
z: 0.00015417211398016661
","x: 0.48801350593566895
y: 0.5387716293334961
z: 6.914303230587393e-05
","x: 0.49206283688545227
y: 0.5365519523620605
z: 0.0009123733034357429
","x: 0.4870750606060028
y: 0.5495283007621765
z: -0.0005131458747200668
","x: 0.4839126467704773
y: 0.5572527647018433
z: -0.0017878408543765545
","x: 0.48171526193618774
y: 0.5633729696273804
z: -0.002610713941976428
","x: 0.486516535282135
y: 0.5343714952468872
z: -0.0003383355215191841
","x: 0.4791943430900574
y: 0.5456969141960144
z: -0.0011834646575152874
","x: 0.474469929933548
y: 0.5514305233955383
z: -0.0020957880187779665
","x: 0.4705662131309509
y: 0.5559594631195068
z: -0.0027821415569633245
","x: 0.4821265935897827
y: 0.5299574136734009
z: -0.0018207740504294634
","x: 0.4740503430366516
y: 0.5393288731575012
z: -0.0027676241006702185
","x: 0.4693683087825775
y: 0.5438557863235474
z: -0.003320734016597271
","x: 0.46538734436035156
y: 0.5476815104484558
z: -0.0037321974523365498
","x: 0.47891882061958313
y: 0.5241020321846008
z: -0.0033579079899936914
","x: 0.4717060923576355
y: 0.5306962728500366
z: -0.003812068607658148
","x: 0.46721017360687256
y: 0.5346179008483887
z: -0.0033838925883173943
","x: 0.46339935064315796
y: 0.5381856560707092
z: -0.003037234302610159
"
"x: 0.5033897757530212
y: 0.5074561834335327
z: 3.493890687877865e-08
","x: 0.49294018745422363
y: 0.5050227642059326
z: -0.0007435944280587137
","x: 0.48300954699516296
y: 0.5111887454986572
z: -0.000502648763358593
","x: 0.47764289379119873
y: 0.5173957943916321
z: -0.0005947129684500396
","x: 0.4744853675365448
y: 0.5219831466674805
z: -0.0006430562934838235
","x: 0.479483425617218
y: 0.523423433303833
z: 0.0010671938071027398
","x: 0.47189199924468994
y: 0.5311685800552368
z: -0.00020183503511361778
","x: 0.46692079305648804
y: 0.5357497930526733
z: -0.0015947030624374747
","x: 0.4631096124649048
y: 0.5391520261764526
z: -0.002699507400393486
","x: 0.4827687740325928
y: 0.5303888320922852
z: 0.00011684230412356555
","x: 0.47546207904815674
y: 0.53978031873703
z: -0.0009320522076450288
","x: 0.4708612859249115
y: 0.5447689890861511
z: -0.0021191020496189594
","x: 0.4670737683773041
y: 0.5486228466033936
z: -0.002988348715007305
","x: 0.4874674379825592
y: 0.535468578338623
z: -0.0012182565405964851
","x: 0.4815061390399933
y: 0.5463240742683411
z: -0.002601183019578457
","x: 0.4778425991535187
y: 0.5519644618034363
z: -0.003676190972328186
","x: 0.4745405614376068
y: 0.5566094517707825
z: -0.004438573960214853
","x: 0.4933627247810364
y: 0.538968026638031
z: -0.002678997116163373
","x: 0.4911832809448242
y: 0.5497540831565857
z: -0.0044257668778300285
","x: 0.4902363419532776
y: 0.5563981533050537
z: -0.0053059994243085384
","x: 0.4894959628582001
y: 0.5620618462562561
z: -0.005780263803899288
"
"x: 0.5026596188545227
y: 0.5071820616722107
z: 6.7108651968794675e-09
","x: 0.49933943152427673
y: 0.5122934579849243
z: 0.00047773573896847665
","x: 0.4921705722808838
y: 0.5209381580352783
z: 0.0012071720557287335
","x: 0.48635128140449524
y: 0.527398943901062
z: 0.0016010826220735908
","x: 0.48261019587516785
y: 0.5326092839241028
z: 0.0021063964813947678
","x: 0.48877668380737305
y: 0.5324223041534424
z: 0.0015520447632297873
","x: 0.4827007055282593
y: 0.5445773005485535
z: 0.0006504214834421873
","x: 0.47907158732414246
y: 0.5516024827957153
z: -0.00022159921354614198
","x: 0.476550430059433
y: 0.5571414232254028
z: -0.0008047196315601468
","x: 0.48572444915771484
y: 0.5329036116600037
z: 0.000345057575032115
","x: 0.47807806730270386
y: 0.5438963174819946
z: -0.0003265017585363239
","x: 0.4732677638530731
y: 0.5494596362113953
z: -0.0011480178218334913
","x: 0.46925944089889526
y: 0.5539327263832092
z: -0.0016991908196359873
","x: 0.4834853708744049
y: 0.5313668847084045
z: -0.0010416593868285418
","x: 0.47520095109939575
y: 0.5405566096305847
z: -0.0018787476001307368
","x: 0.4702148735523224
y: 0.5451087951660156
z: -0.0025133471935987473
","x: 0.4659608006477356
y: 0.5489742755889893
z: -0.002946140943095088
","x: 0.4820629358291626
y: 0.5282366871833801
z: -0.0024320920929312706
","x: 0.47470027208328247
y: 0.535119891166687
z: -0.002938652876764536
","x: 0.47004595398902893
y: 0.5391482710838318
z: -0.002663812367245555
","x: 0.4659540355205536
y: 0.542695164680481
z: -0.002399365184828639
"
"x: 0.5032139420509338
y: 0.5078974962234497
z: 3.328071329633531e-08
","x: 0.4932938516139984
y: 0.5044828057289124
z: -0.0004375146818347275
","x: 0.4831336736679077
y: 0.509501576423645
z: 3.990425466326997e-05
","x: 0.4773521423339844
y: 0.5145794153213501
z: 0.000182931253220886
","x: 0.47395288944244385
y: 0.5184134840965271
z: 0.00036650311085395515
","x: 0.47915148735046387
y: 0.5235735774040222
z: 0.0012640836648643017
","x: 0.47155991196632385
y: 0.5313364863395691
z: 0.00044108275324106216
","x: 0.4667035639286041
y: 0.5357881188392639
z: -0.0006339416722767055
","x: 0.46309348940849304
y: 0.5392751693725586
z: -0.001561048673465848
","x: 0.48248526453971863
y: 0.5305373072624207
z: 0.0002110635832650587
","x: 0.47522982954978943
y: 0.5401016473770142
z: -0.00045841102837584913
","x: 0.4706420600414276
y: 0.5453118085861206
z: -0.0015403887955471873
","x: 0.466930091381073
y: 0.5495941638946533
z: -0.0023924170527607203
","x: 0.48721346259117126
y: 0.5355641841888428
z: -0.001168663497082889
","x: 0.4810824990272522
y: 0.5464891791343689
z: -0.002358340425416827
","x: 0.47739657759666443
y: 0.5525878071784973
z: -0.003729111049324274
","x: 0.4742223024368286
y: 0.5575815439224243
z: -0.004746801219880581
","x: 0.49310120940208435
y: 0.5389578342437744
z: -0.0026141481939703226
","x: 0.49152514338493347
y: 0.5502654910087585
z: -0.004450893960893154
","x: 0.4908304810523987
y: 0.5575079917907715
z: -0.005639316514134407
","x: 0.4902912378311157
y: 0.5637493133544922
z: -0.006335052195936441
"
"x: 0.5023958086967468
y: 0.5064908266067505
z: -5.889670529057867e-09
","x: 0.5031707286834717
y: 0.5169821381568909
z: 0.00014497473603114486
","x: 0.49854105710983276
y: 0.5274245738983154
z: 0.00022552162408828735
","x: 0.493450403213501
y: 0.5337198972702026
z: -0.000118378629849758
","x: 0.48944443464279175
y: 0.5378822684288025
z: -0.00043791200732812285
","x: 0.49296143651008606
y: 0.5366529822349548
z: 0.001072164624929428
","x: 0.488319456577301
y: 0.5493336319923401
z: -0.0006392817595042288
","x: 0.4854375123977661
y: 0.5574626326560974
z: -0.002156006172299385
","x: 0.4835074245929718
y: 0.5641018152236938
z: -0.0031026198994368315
","x: 0.48697787523269653
y: 0.5343802571296692
z: -0.00033399282256141305
","x: 0.47986897826194763
y: 0.5457938313484192
z: -0.001322928466834128
","x: 0.47515034675598145
y: 0.5517237782478333
z: -0.0023067111615091562
","x: 0.47111329436302185
y: 0.5563623309135437
z: -0.003060445189476013
","x: 0.48218250274658203
y: 0.5299199819564819
z: -0.001997646875679493
","x: 0.4742111563682556
y: 0.5393414497375488
z: -0.0030839976388961077
","x: 0.46957775950431824
y: 0.5439845323562622
z: -0.0036343163810670376
","x: 0.4655591547489166
y: 0.5479061603546143
z: -0.004016518127173185
","x: 0.4785507917404175
y: 0.5240815877914429
z: -0.0037373011000454426
","x: 0.471497505903244
y: 0.530992865562439
z: -0.00422474043443799
","x: 0.46697574853897095
y: 0.535118043422699
z: -0.0037806727923452854
","x: 0.46311303973197937
y: 0.5388820171356201
z: -0.0034295350778847933
"
"x: 0.5041353106498718
y: 0.5093628764152527
z: 3.9237846749529126e-08
","x: 0.49578186869621277
y: 0.5070405602455139
z: -0.000863055232912302
","x: 0.48633313179016113
y: 0.5125139355659485
z: -0.000732928398065269
","x: 0.48066461086273193
y: 0.5179107785224915
z: -0.0008543001022189856
","x: 0.47701457142829895
y: 0.5226223468780518
z: -0.0008830356528051198
","x: 0.4823869466781616
y: 0.526432991027832
z: 0.0012910773511976004
","x: 0.47429075837135315
y: 0.53404700756073
z: 8.12481957837008e-05
","x: 0.4689306616783142
y: 0.538601815700531
z: -0.0013164300471544266
","x: 0.4648709297180176
y: 0.542016327381134
z: -0.0023547534365206957
","x: 0.4842563271522522
y: 0.5319960713386536
z: 0.00043806940084323287
","x: 0.4764261841773987
y: 0.5410888195037842
z: -0.0004859411856159568
","x: 0.4713863134384155
y: 0.5459702014923096
z: -0.001748446375131607
","x: 0.4672299921512604
y: 0.5500133037567139
z: -0.0026322025805711746
","x: 0.487064927816391
y: 0.5356049537658691
z: -0.00075456005288288
","x: 0.4801293909549713
y: 0.5446102023124695
z: -0.0017808593111112714
","x: 0.47540518641471863
y: 0.5491855144500732
z: -0.0022950770799070597
","x: 0.47129833698272705
y: 0.5532131195068359
z: -0.0026609650813043118
","x: 0.4908892512321472
y: 0.5375361442565918
z: -0.0021363149862736464
","x: 0.48635587096214294
y: 0.5457953810691833
z: -0.003093850100412965
","x: 0.4832420349121094
y: 0.5505853295326233
z: -0.0030210174154490232
","x: 0.48052605986595154
y: 0.5547986626625061
z: -0.0028557749465107918
"
"x: 0.5021607279777527
y: 0.5074390172958374
z: 2.588023795269123e-09
","x: 0.5027638077735901
y: 0.5187005996704102
z: 0.0006768205785192549
","x: 0.49812421202659607
y: 0.5297954678535461
z: 0.001088512595742941
","x: 0.49355483055114746
y: 0.5367578864097595
z: 0.0010006952797994018
","x: 0.49020180106163025
y: 0.5415953993797302
z: 0.0009011176880449057
","x: 0.49268490076065063
y: 0.5377644300460815
z: 0.0017138952389359474
","x: 0.4878901541233063
y: 0.5501644015312195
z: 0.00041116526699624956
","x: 0.48473915457725525
y: 0.5579869747161865
z: -0.0007755214464850724
","x: 0.4825534522533417
y: 0.564120352268219
z: -0.0015181103954091668
","x: 0.48671191930770874
y: 0.5348652601242065
z: 0.00011468174488982186
","x: 0.47954848408699036
y: 0.545891284942627
z: -0.000563764595426619
","x: 0.4746566116809845
y: 0.5516106486320496
z: -0.00143000902608037
","x: 0.47050777077674866
y: 0.5559626221656799
z: -0.002103687496855855
","x: 0.48194900155067444
y: 0.5299521088600159
z: -0.001702935784123838
","x: 0.47389641404151917
y: 0.5389866232872009
z: -0.0025393532123416662
","x: 0.4691932797431946
y: 0.5434027910232544
z: -0.0030845385044813156
","x: 0.465175062417984
y: 0.5470300912857056
z: -0.003483471227809787
","x: 0.47841793298721313
y: 0.5237303972244263
z: -0.0035423890221863985
","x: 0.4713384509086609
y: 0.5301598906517029
z: -0.0038412269204854965
","x: 0.466813862323761
y: 0.5339798331260681
z: -0.0033657534513622522
","x: 0.4629938006401062
y: 0.5374202728271484
z: -0.003005512058734894
"
"x: 0.5019237995147705
y: 0.5081428289413452
z: 2.378513208611821e-08
","x: 0.5019992589950562
y: 0.5167651772499084
z: -0.0005515486118383706
","x: 0.4967626929283142
y: 0.527198314666748
z: -0.0007367146317847073
","x: 0.49121883511543274
y: 0.5338719487190247
z: -0.001151224714703858
","x: 0.48695480823516846
y: 0.5378605723381042
z: -0.0014116541715338826
","x: 0.4915631115436554
y: 0.5368807911872864
z: 0.0005884162965230644
","x: 0.4854907691478729
y: 0.5486471652984619
z: -0.0009286908316425979
","x: 0.48168280720710754
y: 0.5554810762405396
z: -0.00220628478564322
","x: 0.4789980947971344
y: 0.5606410503387451
z: -0.0030641849152743816
","x: 0.4861338138580322
y: 0.5350412726402283
z: -0.0005107825272716582
","x: 0.4784899055957794
y: 0.5451253652572632
z: -0.0016225675353780389
","x: 0.4735262989997864
y: 0.5500764846801758
z: -0.002671395428478718
","x: 0.4694490134716034
y: 0.553927481174469
z: -0.0033750487491488457
","x: 0.4819124639034271
y: 0.5310235023498535
z: -0.001900951494462788
","x: 0.4739890396595001
y: 0.5399301648139954
z: -0.0030644212383776903
","x: 0.46937793493270874
y: 0.5438956618309021
z: -0.0033695565070956945
","x: 0.4655489921569824
y: 0.5470813512802124
z: -0.0035292308311909437
","x: 0.4788036048412323
y: 0.5255683660507202
z: -0.00344496569596231
","x: 0.47170165181159973
y: 0.5321453213691711
z: -0.004067779053002596
","x: 0.4674019515514374
y: 0.5357645153999329
z: -0.0035966765135526657
","x: 0.463867723941803
y: 0.5388427972793579
z: -0.00313724298030138
"
"x: 0.5022264719009399
y: 0.5083323121070862
z: 2.3165798168633955e-08
","x: 0.500018835067749
y: 0.5129407048225403
z: -0.0005101989954710007
","x: 0.4935615658760071
y: 0.5214972496032715
z: -0.0003617724869400263
","x: 0.4876147210597992
y: 0.5274930000305176
z: -0.00040451737004332244
","x: 0.48329150676727295
y: 0.531990647315979
z: -0.00027701069484464824
","x: 0.4891805946826935
y: 0.5332744121551514
z: 0.0009050228982232511
","x: 0.4818701446056366
y: 0.5433583855628967
z: -2.9383132641669363e-05
","x: 0.47735071182250977
y: 0.5486881732940674
z: -0.0008730101399123669
","x: 0.4739319682121277
y: 0.5527935028076172
z: -0.0015183927025645971
","x: 0.48569536209106445
y: 0.5335906744003296
z: 2.1028667106293142e-05
","x: 0.477672815322876
y: 0.5429626107215881
z: -0.0008373276796191931
","x: 0.47267571091651917
y: 0.5474987030029297
z: -0.001744397566653788
","x: 0.4684271216392517
y: 0.5511714220046997
z: -0.0023366238456219435
","x: 0.4831561744213104
y: 0.5319398045539856
z: -0.0011110251070931554
","x: 0.47531506419181824
y: 0.5406321883201599
z: -0.002139299176633358
","x: 0.47063666582107544
y: 0.5447521805763245
z: -0.002584011759608984
","x: 0.46657395362854004
y: 0.5482728481292725
z: -0.0028623081743717194
","x: 0.481533020734787
y: 0.5288794636726379
z: -0.0023671924136579037
","x: 0.4748966693878174
y: 0.5357142090797424
z: -0.003103479975834489
","x: 0.4707619249820709
y: 0.5396103262901306
z: -0.002892894670367241
","x: 0.4671855866909027
y: 0.5430538058280945
z: -0.002628479152917862
"
"x: 0.5017023086547852
y: 0.507800281047821
z: 1.7662982187971465e-08
","x: 0.500217616558075
y: 0.5129592418670654
z: -0.0008883965783752501
","x: 0.4939236640930176
y: 0.5210868716239929
z: -0.0010039808694273233
","x: 0.4873478412628174
y: 0.5265637636184692
z: -0.001238933764398098
","x: 0.4828384518623352
y: 0.5309149622917175
z: -0.0012583177303895354
","x: 0.49066808819770813
y: 0.5346134901046753
z: 0.00030191565747372806
","x: 0.4853697419166565
y: 0.5472052097320557
z: -0.0012034432729706168
","x: 0.48220163583755493
y: 0.5544012188911438
z: -0.002447964157909155
","x: 0.4799674153327942
y: 0.5599995255470276
z: -0.003255432238802314
","x: 0.48608532547950745
y: 0.5342685580253601
z: -0.0005184890469536185
","x: 0.47873491048812866
y: 0.5448166131973267
z: -0.0016696755774319172
","x: 0.47395920753479004
y: 0.5499204397201538
z: -0.002775613684207201
","x: 0.47004279494285583
y: 0.5538933277130127
z: -0.003495496232062578
","x: 0.48269519209861755
y: 0.5317260026931763
z: -0.0016403173794969916
","x: 0.4748668670654297
y: 0.5406262874603271
z: -0.0029360235203057528
","x: 0.47025492787361145
y: 0.5447887182235718
z: -0.0035483555402606726
","x: 0.4664393961429596
y: 0.5482197999954224
z: -0.0038985649589449167
","x: 0.48033004999160767
y: 0.5276550650596619
z: -0.0029048866126686335
","x: 0.4732660949230194
y: 0.5342115163803101
z: -0.003777439007535577
","x: 0.46896764636039734
y: 0.5380710959434509
z: -0.0035529115702956915
","x: 0.46537578105926514
y: 0.5414143800735474
z: -0.0032463092356920242
"
"x: 0.5028374791145325
y: 0.5086610317230225
z: 3.344570487229248e-08
","x: 0.49313876032829285
y: 0.5051988959312439
z: -0.0010775179835036397
","x: 0.4830816686153412
y: 0.5096933245658875
z: -0.001052479725331068
","x: 0.47721076011657715
y: 0.5145516991615295
z: -0.0012722996762022376
","x: 0.4734315872192383
y: 0.5182584524154663
z: -0.0014246281934902072
","x: 0.47958263754844666
y: 0.5239293575286865
z: 0.0004062358639203012
","x: 0.47202229499816895
y: 0.531680703163147
z: -0.0008376235491596162
","x: 0.4672260582447052
y: 0.5363962054252625
z: -0.0021218345500528812
","x: 0.46362459659576416
y: 0.5400207042694092
z: -0.0032062616664916277
","x: 0.4828236699104309
y: 0.5310732126235962
z: -0.0003951588296331465
","x: 0.4757130742073059
y: 0.5404248237609863
z: -0.0016578558133915067
","x: 0.4712097942829132
y: 0.5454303026199341
z: -0.0029532210901379585
","x: 0.4676116108894348
y: 0.5495135188102722
z: -0.0038767161313444376
","x: 0.48739108443260193
y: 0.5361563563346863
z: -0.001550892018713057
","x: 0.4817223846912384
y: 0.5473544597625732
z: -0.0032905444968491793
","x: 0.4785304069519043
y: 0.5536648035049438
z: -0.004737980663776398
","x: 0.4758445620536804
y: 0.5591491460800171
z: -0.005712493788450956
","x: 0.492947518825531
y: 0.5393767952919006
z: -0.00280218617990613
","x: 0.4912853538990021
y: 0.550495445728302
z: -0.005070399958640337
","x: 0.49097999930381775
y: 0.5577173233032227
z: -0.006399177946150303
","x: 0.4909408986568451
y: 0.5640730857849121
z: -0.007128260564059019
"
"x: 0.5021159648895264
y: 0.5073701739311218
z: -3.348980648354427e-09
","x: 0.5027083158493042
y: 0.5178820490837097
z: 0.00032787880627438426
","x: 0.4980860948562622
y: 0.5283249020576477
z: 0.0005252401460893452
","x: 0.4932915270328522
y: 0.5348221659660339
z: 0.0002590653602965176
","x: 0.4897330701351166
y: 0.5392972230911255
z: 3.096134969382547e-05
","x: 0.49268341064453125
y: 0.5371468663215637
z: 0.001410400727763772
","x: 0.4881676137447357
y: 0.549508273601532
z: -0.0002921073173638433
","x: 0.4853860139846802
y: 0.5575873255729675
z: -0.00183448800817132
","x: 0.4837009310722351
y: 0.5641851425170898
z: -0.002766938414424658
","x: 0.48676973581314087
y: 0.5346067547798157
z: -5.6627250160090625e-05
","x: 0.4797693192958832
y: 0.5457103252410889
z: -0.0009984510252252221
","x: 0.4750356376171112
y: 0.5515034198760986
z: -0.0020087407901883125
","x: 0.47106918692588806
y: 0.55607670545578
z: -0.002759695053100586
","x: 0.4819786846637726
y: 0.5299847722053528
z: -0.0017831625882536173
","x: 0.4740872383117676
y: 0.5392025113105774
z: -0.0027674026787281036
","x: 0.4694449305534363
y: 0.5435983538627625
z: -0.0033353741746395826
","x: 0.46550238132476807
y: 0.5473707914352417
z: -0.0037216567434370518
","x: 0.4783352315425873
y: 0.5239284038543701
z: -0.0035768316593021154
","x: 0.47123923897743225
y: 0.5306001305580139
z: -0.003970635589212179
","x: 0.4667387306690216
y: 0.5345414876937866
z: -0.0035262424498796463
","x: 0.4629495441913605
y: 0.5381531715393066
z: -0.0031622499227523804
"
"x: 0.5033382177352905
y: 0.5097432732582092
z: 2.974339174954821e-08
","x: 0.495348185300827
y: 0.5073848962783813
z: 4.795183940586867e-06
","x: 0.4863218367099762
y: 0.5121232867240906
z: 0.000501503178384155
","x: 0.4811919927597046
y: 0.5167350769042969
z: 0.000609905575402081
","x: 0.4783668518066406
y: 0.5206943154335022
z: 0.0007968931458890438
","x: 0.48194363713264465
y: 0.5268455743789673
z: 0.002104919170960784
","x: 0.4741785228252411
y: 0.5343011617660522
z: 0.001516468939371407
","x: 0.4694785475730896
y: 0.5386008620262146
z: 0.0007065578829497099
","x: 0.46618226170539856
y: 0.5419715046882629
z: 4.471498687053099e-05
","x: 0.4836635887622833
y: 0.5322908163070679
z: 0.0008681166218593717
","x: 0.47591736912727356
y: 0.5408154129981995
z: 0.0002725123194977641
","x: 0.4711747169494629
y: 0.5449860095977783
z: -0.0006716657080687582
","x: 0.46742281317710876
y: 0.5484576225280762
z: -0.0013203577836975455
","x: 0.48662814497947693
y: 0.5363725423812866
z: -0.0006531066610477865
","x: 0.4798264801502228
y: 0.5454943180084229
z: -0.0014204502804204822
","x: 0.4753618538379669
y: 0.5499414205551147
z: -0.0021054837852716446
","x: 0.47146204113960266
y: 0.5538347959518433
z: -0.0026138729881495237
","x: 0.4905588924884796
y: 0.5391965508460999
z: -0.002266942523419857
","x: 0.48665186762809753
y: 0.5482028126716614
z: -0.003087462857365608
","x: 0.4837891757488251
y: 0.5534481406211853
z: -0.003236268414184451
","x: 0.48113691806793213
y: 0.5577440857887268
z: -0.0032645335886627436
"
